"BehaviorSpace results (NetLogo 6.2.0)"
"harvest.nlogo"
"SSD-experiment"
"05/23/2022 11:17:44:505 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","20","0","20"
"[run number]","render?","always-update-turtle-constants","density","spread-rate","num-turtles-s1","num-turtles-s2","shoot-vision-s1","shoot-vision-s2","shoot-accuracy-s1","shoot-accuracy-s2","shoot-threshold-s1","shoot-threshold-s2","shoot-chance-s1","shoot-chance-s2","eat-vision-s1","eat-vision-s2","eat-threshold-s1","eat-threshold-s2","[step]","overall-avg-gain","s1-avg-gain","s2-avg-gain","equality","sum-tics-alive / (ticks * num-turtles)","sum-time-gains / (sum [gain] of turtles)"
"9054","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","0","1000","0.14764764764764765","0.11011011011011011","0.18518518518518517","0.8728813667049689","0.964","298.35593220338984"
"9055","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","0","1000","0.13963963963963963","0.0980980980980981","0.18118118118118118","0.8512544936151887","0.928","313.3010752688172"
"9056","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","1","1000","0.22872872872872874","0.1991991991991992","0.25825825825825827","0.9354485812117844","1","499.4266958424508"
"9057","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","1","1000","0.23873873873873874","0.2082082082082082","0.26926926926926925","0.9360587035608646","1","482.9811320754717"
"9059","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","1","1000","0.32182182182182184","0.2972972972972973","0.34634634634634637","0.9618973576245196","1","495.0559875583204"
"9058","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","1","1000","0.23273273273273273","0.19519519519519518","0.2702702702702703","0.9193548430454386","1","499.18709677419355"
"9061","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","2","1000","0.24124124124124124","0.23123123123123124","0.25125125125125125","0.9792531131092783","1","487.10788381742736"
"9062","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","2","1000","0.25875875875875876","0.25325325325325326","0.26426426426426425","0.989361702642084","1","496.06382978723406"
"9060","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","1","1000","0.24374374374374375","0.20520520520520522","0.2822822822822823","0.9209445625798479","1","507.1026694045174"
"9063","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","2","1000","0.2682682682682683","0.25825825825825827","0.2782782782782783","0.9813432844522721","1","475.98320895522386"
"9065","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","2","1000","0.24074074074074073","0.2182182182182182","0.26326326326326327","0.9532224556537185","1","494.44074844074845"
"9066","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","3","1000","0.22922922922922923","0.2682682682682683","0.19019019019019018","0.9148471662201328","1","484.3973799126638"
"9064","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","2","1000","0.19369369369369369","0.2042042042042042","0.1831831831831832","0.9728682188069626","1","498.30232558139534"
"9067","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","3","1000","0.24824824824824826","0.2902902902902903","0.2062062062062062","0.9153225849131762","1","492.116935483871"
"9068","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","3","1000","0.2122122122122122","0.26126126126126126","0.16316316316316315","0.8844339690781857","1","489.5589622641509"
"9069","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","3","1000","0.15965965965965967","0.2062062062062062","0.11311311311311312","0.8542319863454556","1","489.6112852664577"
"9075","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","4","1000","0.22772772772772773","0.26926926926926925","0.18618618618618618","0.9087912138026806","1","496.05934065934065"
"9071","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","4","1000","0.2182182182182182","0.28128128128128127","0.15515515515515516","0.8555045954412502","1","490.63990825688074"
"9073","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","4","1000","0.2022022022022022","0.27427427427427425","0.13013013013013014","0.8217821892461517","1","504.6014851485148"
"9074","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","4","1000","0.15815815815815815","0.24624624624624625","0.07007007007007007","0.7215190093734961","1","490.34177215189874"
"9072","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","4","1000","0.17567567567567569","0.25225225225225223","0.0990990990990991","0.7820512975746939","1","503.1880341880342"
"9070","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","2","3","1000","0.15565565565565564","0.2172172172172172","0.0940940940940941","0.8022508197547573","1","476.2604501607717"
"9076","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","0","1000","0.12362362362362363","0.07007007007007007","0.17717717717717718","0.783400831639592","0.928","283.9068825910931"
"9077","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","0","1000","0.16416416416416416","0.0960960960960961","0.23223223223223224","0.7926829426308732","0.928","316.7926829268293"
"9078","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","0","1000","0.12362362362362363","0.06606606606606606","0.18118118118118118","0.7672065012948885","0.94","282.86234817813767"
"9082","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","1","1000","0.14914914914914915","0.06506506506506507","0.23323323323323322","0.7181208290167089","1","479.0268456375839"
"9081","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","1","1000","0.24724724724724725","0.17417417417417416","0.3203203203203203","0.8522267281261777","1","477.18218623481783"
"9080","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","0","1000","0.08108108108108109","0.03803803803803804","0.12412412412412413","0.7345679421963052","0.94","220.82716049382717"
"9084","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","1","1000","0.21171171171171171","0.13513513513513514","0.2882882882882883","0.8191489468588093","1","496.9479905437352"
"9079","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","0","1000","0.13213213213213212","0.09109109109109109","0.17317317317317318","0.8446969844036947","0.928","316.7083333333333"
"9086","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","2","1000","0.24274274274274274","0.2182182182182182","0.2672672672672673","0.949484538686364","1","477.4061855670103"
"9085","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","1","1000","0.1891891891891892","0.0960960960960961","0.2822822822822823","0.7539682702401937","1","462.1878306878307"
"9087","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","2","1000","0.17867867867867868","0.13513513513513514","0.2222222222222222","0.878151269037026","1","518.8487394957983"
"9088","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","2","1000","0.25325325325325326","0.22522522522522523","0.28128128128128127","0.9446640343545437","1","495.197628458498"
"9089","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","2","1000","0.22622622622622623","0.17217217217217218","0.2802802802802803","0.8805309800591272","1","471.17477876106193"
"9083","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","1","1000","0.24874874874874875","0.17717717717717718","0.3203203203203203","0.8561368281621313","1","461.5855130784708"
"9090","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","2","1000","0.21271271271271272","0.1881881881881882","0.23723723723723725","0.9423529445674739","1","476.8776470588235"
"9091","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","3","1000","0.1841841841841842","0.18518518518518517","0.1831831831831832","0.9972826088802575","1","456.8994565217391"
"9093","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","3","1000","0.18468468468468469","0.17417417417417416","0.19519519519519518","0.9715447173750191","1","480.49051490514904"
"9092","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","3","1000","0.1881881881881882","0.2072072072072072","0.16916916916916916","0.9494680884662176","1","484.7845744680851"
"9094","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","3","1000","0.14264264264264265","0.15115115115115116","0.13413413413413414","0.9701754412126806","1","513.6245614035088"
"9095","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","3","1000","0.14564564564564564","0.13213213213213212","0.15915915915915915","0.9536082514082258","1","498.35051546391753"
"9096","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","4","1000","0.13263263263263264","0.18018018018018017","0.08508508508508508","0.8207547338910628","1","523.8377358490566"
"9097","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","4","1000","0.16616616616616617","0.2182182182182182","0.11411411411411411","0.8433735057700673","1","448.394578313253"
"9099","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","4","1000","0.07507507507507508","0.11011011011011011","0.04004004004004004","0.766666705555549","1","527.24"
"9098","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","4","1000","0.13463463463463463","0.1841841841841842","0.08508508508508508","0.8159851472132763","1","529.3940520446097"
"9100","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","3","4","1000","0.14264264264264265","0.1871871871871872","0.0980980980980981","0.8438596628193278","1","491.70175438596493"
"9101","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","4","0","1000","0.15865865865865866","0.042042042042042045","0.2752752752752753","0.6324921425479383","0.9125","393.42586750788644"
"9102","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","4","0","1000","0.13763763763763764","0.042042042042042045","0.23323323323323322","0.6527273042975178","0.94","338.15636363636366"
"9103","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","4","0","1000","0.15615615615615616","0.07907907907907907","0.23323323323323322","0.7532051479803568","0.94","316.93910256410254"
"9104","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","4","0","1000","0.15515515515515516","0.062062062062062065","0.24824824824824826","0.7000000241935465","0.928","384.8774193548387"
"9106","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","4","1","1000","0.21871871871871873","0.11311311311311312","0.32432432432432434","0.7585812495090818","1","491.66590389016017"
"9108","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","4","1","1000","0.23423423423423423","0.12712712712712712","0.34134134134134136","0.7713675335807941","1","472.7521367521368"
"9107","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","4","1","1000","0.19369369369369369","0.08808808808808809","0.2992992992992993","0.7273901984890052","1","491.34625322997414"
"9109","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","4","1","1000","0.14364364364364365","0.04004004004004004","0.24724724724724725","0.639372853713166","1","499.33449477351917"
"9110","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","4","1","1000","0.1841841841841842","0.07607607607607608","0.2922922922922923","0.7065217590678152","1","487.7201086956522"
"9111","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","4","2","1000","0.1866866866866867","0.1021021021021021","0.27127127127127126","0.7734584602239638","1","510.42627345844505"
"9105","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","4","0","1000","0.11411411411411411","0.025025025025025027","0.2032032032032032","0.6096491656086441","0.928","337.9605263157895"
"9112","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","4","2","1000","0.12162162162162163","0.03203203203203203","0.21121121121121122","0.631687280690609","1","494.4115226337449"
"9114","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","4","2","1000","0.21171171171171171","0.13813813813813813","0.2852852852852853","0.8262411450212089","1","500.02127659574467"
"9113","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","4","2","1000","0.13963963963963963","0.057057057057057055","0.2222222222222222","0.7043011017651342","1","482.8458781362007"
"9115","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","4","2","1000","0.18518518518518517","0.08108108108108109","0.28928928928928926","0.7189189379108826","1","499.4972972972973"
"9116","false","false","30","10","1","5","5","5","50","50","4","2","50","50","5","5","4","3","1000","0.0985985985985986","0.05305305305305305","0.14414414414414414","0.7690355623051317","1","458.65989847715736"
